Date,p_AAN ,p_IBN ,p_MSFT ,p_SBUX ,p_WMT 
12/12/2012,28.26,8.64,27.24,26.7992,68.94
12/13/2012,27.88,8.58,27.11,26.59,69.04
12/14/2012,27.5,8.704,26.81,26.68,68.75
12/17/2012,28.09,8.798,27.095,27.29,69.2
12/18/2012,28.38,8.916,27.56,27.17,69.5
12/19/2012,28.4,8.934,27.31,27.135,68.52
12/20/2012,28.33,8.982,27.68,27.105,69
12/21/2012,27.96,8.926,27.45,26.8,68.65
12/24/2012,27.97,8.842,27.06,26.845,68.57
12/26/2012,27.41,8.86,26.86,26.565,67.99
12/27/2012,27.37,8.75,26.96,26.62,68.19
12/28/2012,27.65,8.696,26.55,26.32,67.61
12/31/2012,28.28,8.722,26.7097,26.815,68.23
1/2/2013,28.7,9.1,27.62,27.5,69.24
1/3/2013,28.78,8.99,27.25,27.685,68.8
1/4/2013,29.11,9,26.74,27.845,69.06
1/7/2013,28.74,8.972,26.69,27.8602,68.4
1/8/2013,28.79,8.88,26.55,27.81,68.59
1/9/2013,29.23,8.938,26.7,27.315,68.57
1/10/2013,28.92,8.928,26.46,27.27,68.36
1/11/2013,29.03,8.886,26.83,27.505,68.63
1/14/2013,29.35,8.984,26.89,27.335,68.3
1/15/2013,29.67,9,27.21,27.24,68.98
1/16/2013,29.59,8.87,27.04,27.175,69.21
1/17/2013,30.08,8.788,27.25,27.25,68.85
1/18/2013,30.12,8.83,27.25,27.405,69.2
1/22/2013,30.45,8.996,27.15,27.495,69.58
1/23/2013,30.29,9.142,27.61,27.23,69.49
1/24/2013,30.6,9.106,27.63,27.285,69.79
1/25/2013,30.26,9.278,27.88,28.405,69
1/28/2013,29.87,9.252,27.911,28.01,69.35
1/29/2013,29.74,9.396,28.01,27.8,69.89
1/30/2013,29.63,9.282,27.85,28,69.75
1/31/2013,29.65,9.16,27.45,28.06,69.95
2/1/2013,29.83,9.552,27.93,28.43,70.49
2/4/2013,29.72,9.412,27.44,28.045,69.63
2/5/2013,29.83,9.138,27.495,28.1,70.77
2/6/2013,29.85,9,27.34,28.025,71.31
2/7/2013,29.67,8.794,27.283,27.93,71.23
2/8/2013,30.01,8.696,27.55,28.185,71.48
2/11/2013,29.91,8.742,27.86,28.07,71.4
2/12/2013,30.25,8.824,27.88,28.13,71.4
2/13/2013,29.64,8.84,28.03,27.915,71.39
2/14/2013,29.2,8.796,28.04,27.775,70.82
2/15/2013,29.26,8.634,28.01,27.17,69.3
2/19/2013,29.56,8.728,28.045,27.225,68.76
2/20/2013,28.88,8.496,27.87,26.655,69.21
2/21/2013,27.99,8.348,27.49,26.675,70.26
2/22/2013,28,8.438,27.76,27.085,70.4
2/25/2013,27.53,8.342,27.37,26.605,70.44
2/26/2013,27.37,8.358,27.37,26.64,71.11
2/27/2013,27.78,8.52,27.81,27.285,71.66
2/28/2013,27.29,8.384,27.8,27.425,70.78
3/1/2013,27.39,8.356,27.95,27.435,71.74
3/4/2013,27.73,8.414,28.15,27.85,73.26
3/5/2013,27.83,8.672,28.35,28.255,73.72
3/6/2013,28.15,8.6,28.09,28.55,73.38
3/7/2013,28.13,8.834,28.14,29.125,73.32
3/8/2013,28.67,8.974,28,29.335,73.03
3/11/2013,28.59,9.03,27.87,29.305,72.98
3/12/2013,28.31,8.822,27.91,29.14,73.6
3/13/2013,28.3,8.54,27.915,29.2925,73.65
3/14/2013,28.45,8.612,28.135,28.84,73.22
3/15/2013,28.35,8.442,28.035,28.83,72.5
3/18/2013,28.53,8.296,28.1,28.465,72.25
3/19/2013,28.55,8.12,28.18,28.415,72.45
3/20/2013,28.87,8.114,28.315,28.715,72.99
3/21/2013,28.35,8.084,28.11,28.525,73.13
3/22/2013,28.4,8.09,28.25,28.69,74.28
3/25/2013,28.54,8.024,28.16,28.345,74.85
3/26/2013,28.64,8.112,28.155,28.525,74.77
3/27/2013,28.64,8.232,28.37,28.455,74.78
3/28/2013,28.68,8.58,28.605,28.475,74.83
4/1/2013,28.31,8.376,28.61,28.435,75.43
4/2/2013,27.89,8.436,28.8,29.13,76.02
4/3/2013,27.19,8.15,28.56,28.85,76
4/4/2013,27.51,7.942,28.595,29.055,76.2
4/5/2013,27.66,7.832,28.7,28.9,76.39
4/8/2013,28.19,7.796,28.59,29.06,77.29
4/9/2013,28.52,7.888,29.61,28.705,78.12
4/10/2013,28.9,8.312,30.28,28.9,77.37
4/11/2013,28.88,8.422,28.935,29.2875,77.79
4/12/2013,28.75,8.274,28.79,29.545,78.56
4/15/2013,28.04,8.184,28.69,28.855,78.47
4/16/2013,28.29,8.648,28.97,29.28,78.68
4/17/2013,28.05,8.584,28.825,29.085,78.51
4/18/2013,27.9,8.858,28.79,28.86,77.16
4/19/2013,28.53,8.926,29.765,29.2025,78.29
4/22/2013,28.35,8.956,30.83,29.32,77.97
4/23/2013,27.97,9.142,30.6,29.695,79.09
4/24/2013,27.67,9.236,31.76,29.915,78.03
4/25/2013,28.62,9.204,31.94,30.25,78.65
4/26/2013,28.24,9.078,31.79,30,79.04
4/29/2013,28.29,9.094,32.61,30.29,78.39
4/30/2013,28.71,9.364,33.1,30.42,77.72
5/1/2013,28.22,9.26,32.72,30.07,78.06
5/2/2013,28.29,9.334,33.16,30.19,78.46
5/3/2013,28.51,9.02,33.49,30.935,79.25
5/6/2013,28.83,9.282,33.75,31.24,78.83
5/7/2013,29.19,9.522,33.31,31.095,78.83
5/8/2013,28.68,9.496,32.99,31.205,78.25
5/9/2013,28.63,9.4,32.66,31.18,78.4
5/10/2013,28.75,9.4,32.69,31.5485,78.89
5/13/2013,28.43,9.3,33.03,31.41,78.5
5/14/2013,28.95,9.34,33.53,31.76,78.78
5/15/2013,29.28,9.578,33.845,32.035,79.86
5/16/2013,28.65,9.602,34.08,31.775,78.5
5/17/2013,28.72,9.678,34.87,32.065,77.87
5/20/2013,28.91,9.546,35.08,31.915,77.4
5/21/2013,28.79,9.39,34.85,32.125,77.39
5/22/2013,28.32,9.352,34.61,32.075,77.03
5/23/2013,28.15,9.238,34.15,31.76,76.33
5/24/2013,28.08,9.276,34.269,31.68,77.31
5/28/2013,28.25,9.564,35.02,32.13,77.32
5/29/2013,28.03,9.36,34.88,31.815,76.23
5/30/2013,28.09,9.374,35.03,31.735,75.63
5/31/2013,28.09,8.994,34.9,31.57,74.84
6/3/2013,27.82,8.822,35.59,31.73,75.69
6/4/2013,27.59,8.78,34.99,31.665,75.94
6/5/2013,27.57,8.63,34.78,31.17,75.25
6/6/2013,27.68,8.804,34.96,31.51,75.63
6/7/2013,27.84,8.85,35.67,32.52,76.33
6/10/2013,27.95,8.584,35.47,33.055,75.75
6/11/2013,27.74,8.114,34.84,32.71,75.25
6/12/2013,27.57,8.108,35,32.225,74.84
6/13/2013,28.18,8.118,34.715,32.985,75
6/14/2013,28.25,8.204,34.4,32.8,74.87
6/17/2013,28.84,8.342,35,33.015,74.95
6/18/2013,29.12,8.164,34.98,33.5475,75.73
6/19/2013,28.45,7.994,34.59,33.205,74.46
6/20/2013,28.17,7.552,33.49,32.61,73.03
6/21/2013,28.22,7.602,33.265,32.345,73.51
6/24/2013,27.69,7.478,33.715,32.005,74.2
6/25/2013,27.55,7.602,33.67,32.37,74.37
6/26/2013,27.98,7.484,34.35,32.9,75.01
6/27/2013,28.24,7.458,34.62,32.845,75.26
6/28/2013,28.01,7.65,34.545,32.755,74.49
7/1/2013,28.41,7.792,34.36,33.12,74.59
7/2/2013,27.97,7.654,33.94,33.395,74.71
7/3/2013,28.23,7.442,34.01,33.65,74.76
7/5/2013,28.28,7.374,34.21,33.86,75.21
7/8/2013,28.17,7.37,34.325,34.145,76.71
7/9/2013,28.97,7.448,34.35,34.065,77.03
7/10/2013,29.02,7.394,34.7,34.05,76.77
7/11/2013,29.58,7.784,35.685,34.67,77.63
7/12/2013,29.69,7.68,35.67,34.86,77.63
7/15/2013,29.03,7.592,36.17,34.83,77.03
7/16/2013,28.82,7.294,36.27,34.76,77.37
7/17/2013,28.67,7.15,35.74,34.1,77.2
7/18/2013,28.8,7.262,35.44,34.24,77.34
7/19/2013,28.57,7.154,31.4,34.395,78.08
7/22/2013,28.69,7.224,32.01,34.51,77.87
7/23/2013,29.26,7.102,31.82,33.83,78.55
7/24/2013,28.99,6.936,31.96,33.305,78.23
7/25/2013,28.52,6.996,31.39,34.085,78.01
7/26/2013,28.18,6.85,31.62,36.68,78
7/29/2013,28.08,6.834,31.54,36.225,77.99
7/30/2013,28.15,6.592,31.85,35.965,77.89
7/31/2013,28.66,6.556,31.84,35.6445,77.94
8/1/2013,28.92,6.612,31.67,36.74,78.22
8/2/2013,28.94,6.4,31.89,37.115,78.75
8/5/2013,28.96,6.39,31.7,36.985,78.77
8/6/2013,28.57,6.228,31.58,36.4,77.87
8/7/2013,28.13,6.172,32.063,36.095,77.37
8/8/2013,28.27,6.258,32.89,36.47,77.25
8/9/2013,28.08,6.29,32.7,36.4,76.9
8/12/2013,28.38,6.236,32.87,36.465,77.08
8/13/2013,28.06,6.476,32.23,36.32,76.86
8/14/2013,27.92,6.588,32.35,35.925,76.4
8/15/2013,27.5,6.294,31.79,35.37,74.41
8/16/2013,27.53,5.928,31.8,35.355,74.11
8/19/2013,27.54,5.368,31.393,35.145,73.58
8/20/2013,27.99,5.562,31.62,35.33,73.23
8/21/2013,27.81,5.33,31.61,35.3565,73.55
8/22/2013,27.84,5.466,32.39,35.95,73.46
8/23/2013,27.91,5.536,34.75,35.985,73.44
8/26/2013,28.07,5.402,34.15,35.94,73.03
8/27/2013,27.97,5.092,33.26,35.08,72.86
8/28/2013,28.07,5.252,33.02,35.48,72.38
8/29/2013,27.84,5.238,33.55,35.59,72.43
8/30/2013,27.07,5.204,33.4,35.26,72.98
9/3/2013,26.79,5.098,31.88,35.8,72.68
9/4/2013,27.04,5.39,31.195,36.07,72.91
9/5/2013,26.93,6.09,31.235,36.025,72.67
9/6/2013,26.68,6.228,31.152,35.785,72.59
9/9/2013,26.9,6.21,31.655,36.22,73.51
9/10/2013,27.07,6.338,32.39,37.1075,73.96
9/11/2013,27.07,6.238,32.74,37.695,74.05
9/12/2013,27.13,6.068,32.69,37.835,73.91
9/13/2013,27.08,6.142,33.03,37.785,74.36
9/16/2013,26.81,6.39,32.801,37.62,74.78
9/17/2013,27.54,6.4,32.93,38.02,75.15
9/18/2013,27.53,6.954,33.32,38.665,76.42
9/19/2013,28.28,6.804,33.64,38.175,76.21
9/20/2013,27.45,6.478,32.791,38.06,75.83
9/23/2013,26.9,6.398,32.74,37.68,76.42
9/24/2013,27,6.4,32.455,38.275,75.75
9/25/2013,27.28,6.252,32.505,38.17,74.65
9/26/2013,27.6,6.334,32.77,38.59,74.62
9/27/2013,27.6,6.216,33.27,38.665,74.36
9/30/2013,27.7,6.096,33.28,38.485,73.96
10/1/2013,27.66,6.262,33.58,38.58,73.59
10/2/2013,27.72,6.236,33.92,38.595,73.72
10/3/2013,27.66,6.422,33.86,38.435,73.16
10/4/2013,27.75,6.258,33.88,38.7,72.8
10/7/2013,27.59,6.37,33.3,38.4305,71.87
10/8/2013,27.57,6.1,33.01,37.765,72.9
10/9/2013,27.36,6.25,33.07,37.63,73
10/10/2013,27.74,6.526,33.76,38.56,74.79
10/11/2013,28.16,6.702,34.13,38.91,74.82
10/14/2013,28.43,6.734,34.45,39.05,74.68
10/15/2013,28.36,6.564,34.49,38.355,74.37
10/16/2013,28.64,6.656,34.64,39.02,75.6
10/17/2013,28.68,6.858,34.92,39.3675,75.78
10/18/2013,28.65,7.048,34.96,39.655,75.71
10/21/2013,28.29,7.072,34.99,39.73,75.15
10/22/2013,29,7.074,34.58,40.45,76.32
10/23/2013,29.15,6.964,33.76,40.025,75.9
10/24/2013,29.4,7.006,33.72,39.525,76.42
10/25/2013,28.35,7,35.73,39.98,76.08
10/28/2013,28.38,6.954,35.57,39.355,77.14
10/29/2013,28.5,7.378,35.52,39.81,77.06
10/30/2013,28.47,7.424,35.54,40.415,76.91
10/31/2013,28.37,7.464,35.405,40.525,76.75
11/1/2013,28.38,7.506,35.525,40.185,77.07
11/4/2013,28.92,7.418,35.94,40.185,77.33
11/5/2013,28.8,7.266,36.64,40.995,77.42
11/6/2013,28.71,7.144,38.18,40.565,78.16
11/7/2013,29.12,6.95,37.5,39.535,77.51
11/8/2013,29.48,6.894,37.78,40.6,77.96
11/11/2013,29.46,6.754,37.59,40.495,79.01
11/12/2013,29.91,6.584,37.36,40.3075,78.71
11/13/2013,30.11,6.7,38.155,40.7305,78.9
11/14/2013,30.15,6.774,38.021,40.57,79.08
11/15/2013,30.22,6.902,37.841,40.595,79.22
11/18/2013,29.97,7.052,37.2,40.27,79.22
11/19/2013,29.8,6.926,36.74,39.96,79.25
11/20/2013,29.72,6.858,37.08,39.845,78.9
11/21/2013,29.55,6.738,37.4,40.765,78.86
11/22/2013,29.01,6.856,37.57,40.675,79.81
11/25/2013,29.1,7.068,37.64,40.355,80.43
11/26/2013,29.16,6.882,37.35,40.755,80.68
11/27/2013,28.72,6.904,37.6,40.81,80.93
11/29/2013,28.64,7.172,38.13,40.73,81.01
12/2/2013,28.25,7.148,38.45,40.535,81.11
12/3/2013,28.55,6.96,38.31,40.275,81.21
12/4/2013,28.72,7.324,38.94,39.75,80.22
12/5/2013,28.92,7.38,38,39.86,79.44
12/6/2013,28.92,7.708,38.36,39.97,79.94
12/9/2013,28.97,8.096,38.705,39.865,79.95
12/10/2013,28.85,7.798,38.11,38.69,79.08
12/11/2013,28.55,7.664,37.61,38.2,79.09
12/12/2013,28.58,7.292,37.22,38.24,78.5
12/13/2013,28.68,7.166,36.69,38.175,78.08
12/16/2013,28.74,7.362,36.885,38.23,77.74
12/17/2013,28.95,7.108,36.52,38.045,77.25
12/18/2013,28.79,7.45,36.58,38.84,77.94
12/19/2013,28.52,7.19,36.25,38.575,77.24
12/20/2013,28.93,7.272,36.8,38.83,77.43
12/23/2013,29.34,7.312,36.62,39.16,77.87
12/24/2013,29.48,7.34,37.08,39.285,78.01
12/26/2013,29.42,7.332,37.44,39.44,78.39
12/27/2013,29.38,7.422,37.29,39.285,78.47
12/30/2013,29.34,7.394,37.29,39.275,78.63
12/31/2013,29.4,7.434,37.41,39.195,78.69
1/2/2014,29.45,7.2,37.16,38.585,78.91
1/3/2014,29.55,7.236,36.91,38.475,78.65
1/6/2014,29.42,7.13,36.13,38.085,78.21
1/7/2014,29.06,7.184,36.41,38.605,78.45
1/8/2014,29.46,7.218,35.76,39.015,77.83
1/9/2014,28.85,7.222,35.53,38.8,78.09
1/10/2014,28.97,7.2,36.04,38.835,78.04
1/13/2014,27,7.282,34.98,37.56,77.49
1/14/2014,26.76,7.206,35.78,37.73,77.96
1/15/2014,26.69,7.26,36.76,38.095,77.66
1/16/2014,26.6,7.208,36.89,37.645,76.76
1/17/2014,26.85,7.116,36.38,37.45,76.19
1/21/2014,27.02,7.324,36.17,36.825,75.84
1/22/2014,27.33,7.356,35.93,36.8,75.35
1/23/2014,27.34,7.184,36.055,36.695,74.96
1/24/2014,27.15,6.774,36.805,37.49,74.42
1/27/2014,27.21,6.672,36.03,37.105,74.15
1/28/2014,26.87,6.746,36.27,36.945,74.67
1/29/2014,26.82,6.4,36.66,35.78,74.1
1/30/2014,26.74,6.508,36.86,35.955,74.75
1/31/2014,26.89,6.434,37.84,35.56,74.68
2/3/2014,26.69,6.196,36.48,34.485,72.66
2/4/2014,26.91,6.528,36.35,35.325,72.73
2/5/2014,26.97,6.316,35.82,35.245,72.87
2/6/2014,27.05,6.4,36.18,36.18,72.82
2/7/2014,28.32,6.42,36.56,37.0175,73.75
2/10/2014,29.24,6.46,36.8,37.4,73.76
2/11/2014,30.13,6.632,37.175,37.25,74.8
2/12/2014,30.19,6.738,37.47,36.955,74.96
2/13/2014,29.84,6.662,37.61,37.345,75.36
2/14/2014,29.88,6.702,37.62,37.515,75.79
2/18/2014,29.77,6.88,37.42,36.985,75.33
2/19/2014,29.51,6.76,37.51,36.66,74.85
2/20/2014,29.7,6.83,37.75,36.775,73.52
2/21/2014,30.29,6.88,37.98,36.28,73.12
2/24/2014,30.58,6.93,37.69,36.28,73.35
2/25/2014,30.68,6.942,37.54,35.275,73.35
2/26/2014,30.79,6.936,37.47,35.89,74.78
2/27/2014,30.8,7.05,37.86,36.095,74.56
2/28/2014,30.73,7.136,38.31,35.48,74.7
3/3/2014,30.5,7.08,37.78,35.235,74.12
3/4/2014,30.3,7.32,38.41,35.83,75.13
3/5/2014,30,7.556,38.11,35.65,74.8
3/6/2014,29.92,7.808,38.15,36.345,74.88
3/7/2014,30.48,8.06,37.9,36.535,74.58
3/10/2014,31.18,8.252,37.82,36.78,74.43
3/11/2014,31.63,8.19,38.02,37.515,74.92
3/12/2014,31.45,8.308,38.27,37.815,75.53
3/13/2014,32.08,8.076,37.89,37.215,74.93
3/14/2014,32.11,8.096,37.7,37.135,74.28
3/17/2014,32.49,8.25,38.05,37.09,74.68
3/18/2014,31.37,8.296,39.55,37.3,74.77
3/19/2014,30.83,8.474,39.27,37.955,74.38
3/20/2014,30.68,8.366,40.33,38.4775,75.38
3/21/2014,31.5,8.318,40.16,38.355,76.1
3/24/2014,31.16,8.52,40.5,37.885,76.76
3/25/2014,30.68,8.63,40.34,37.305,76.87
3/26/2014,30.56,8.738,39.79,36.77,76.23
3/27/2014,30.25,8.792,39.36,36.7,76.14
3/28/2014,30.24,8.756,40.3,36.85,76.01
3/31/2014,30.24,8.76,40.99,36.69,76.43
4/1/2014,30.41,8.854,41.42,37.005,76.77
4/2/2014,31.08,8.864,41.35,36.835,77.18
4/3/2014,31.18,8.544,41.01,36.545,77.46
4/4/2014,30.78,8.614,39.87,35.775,77.31
4/7/2014,30.49,8.542,39.8,35.215,77.31
4/8/2014,30.73,8.692,39.82,35.74,78.18
4/9/2014,30.72,8.956,40.47,36.24,77.97
4/10/2014,30.24,8.616,39.36,35.11,76.89
4/11/2014,30.23,8.536,39.209,34.365,76.5
4/14/2014,30.47,8.656,39.18,34.655,77.38
4/15/2014,29.25,8.534,39.75,34.445,76.88
4/16/2014,29.84,8.644,40.4,35.395,77.22
4/17/2014,29.41,8.904,40.01,35.075,77.66
4/21/2014,29.88,8.87,39.94,35.24,77.6
4/22/2014,30.13,8.756,39.99,35.5745,77.56
4/23/2014,29.58,8.816,39.69,35.195,78.04
4/24/2014,29.89,8.784,39.86,35.545,78.31
4/25/2014,28.67,8.588,39.91,35.725,78.62
4/28/2014,29.27,8.676,40.87,35.465,79.76
4/29/2014,29.11,8.68,40.51,35.32,79.67
4/30/2014,29.47,8.534,40.4,35.31,79.71
5/1/2014,29.59,8.554,40,35.56,79.7
5/2/2014,30.39,8.542,39.69,35.3,79.12
5/5/2014,30.29,8.852,39.43,35.46,78.62
5/6/2014,30.79,8.798,39.06,34.79,78.01
5/7/2014,31.49,8.762,39.425,34.87,77.96
5/8/2014,31.73,8.92,39.64,34.79,78.69
5/9/2014,32.17,9.7,39.54,35.145,79.2
5/12/2014,33.3,9.928,39.97,35.575,79.15
5/13/2014,32.73,9.612,40.42,35.58,79.14
5/14/2014,32.48,9.588,40.24,35.085,78.74
5/15/2014,32.22,9.274,39.6,34.925,76.83
5/16/2014,32.39,10.202,39.83,35.47,77.01
5/19/2014,32.11,10.196,39.75,35.51,76.61
5/20/2014,31.95,10.108,39.68,35.115,75.69
5/21/2014,32.45,10.152,40.35,35.2,75.66
5/22/2014,32.86,10.432,40.1,35.7,75.39
5/23/2014,32.93,10.292,40.12,35.99,75.61
5/27/2014,32.91,10.154,40.19,36.83,75.59
5/28/2014,32.64,10.158,40.01,36.635,75.53
5/29/2014,32.85,10.154,40.34,36.555,75.98
5/30/2014,32.84,9.934,40.94,36.62,76.77
6/2/2014,32.98,10.298,40.79,36.925,76.76
6/3/2014,33.43,10.204,40.29,37.09,76.71
6/4/2014,33.77,10.14,40.32,37.335,77.13
6/5/2014,33.94,10.204,41.21,37.36,77.32
6/6/2014,34.24,10.366,41.48,37.665,77.21
6/9/2014,34.66,10.448,41.27,37.59,77.01
6/10/2014,34.67,10.39,41.11,37.3,76.62
6/11/2014,34.64,10.384,40.86,37.4,76.16
6/12/2014,34.21,10.424,40.58,36.98,75.73
6/13/2014,34.15,10.03,41.23,37.345,75.28
6/16/2014,34.47,9.794,41.5,37.545,75.34
6/17/2014,34.39,9.87,41.68,37.655,74.99
6/18/2014,34.89,9.96,41.65,37.78,75.7
6/19/2014,35.29,9.916,41.51,38.615,75.87
6/20/2014,35.06,9.796,41.68,38.3,75.68
6/23/2014,35.29,9.982,41.99,38.365,75.79
6/24/2014,35.12,9.916,41.745,38.715,75.97
6/25/2014,35.35,9.794,42.03,39.06,75.62
6/26/2014,35.1,9.73,41.72,39.03,74.91
6/27/2014,35.61,9.756,42.25,38.97,75.34
6/30/2014,35.64,9.98,41.7,38.69,75.07
7/1/2014,35.9,9.996,41.87,39.04,75.28
7/2/2014,35.37,10.028,41.9,39.095,75.62
7/3/2014,35.5,10.16,41.8,39.53,75.75
7/7/2014,35.8,9.956,41.99,39.345,76.07
7/8/2014,35.4,9.824,41.78,39.28,76.65
7/9/2014,35.31,9.732,41.67,39.725,77.21
7/10/2014,35.18,9.578,41.685,39.425,77.06
7/11/2014,33.12,9.404,42.09,39.3,76.82
7/14/2014,33.53,9.432,42.14,39.28,76.55
7/15/2014,30.34,9.778,42.45,39.445,76.84
7/16/2014,29.71,10.068,44.08,39.365,76.86
7/17/2014,29.56,9.838,44.53,38.62,76.61
7/18/2014,29.58,10.196,44.69,38.97,77.09
7/21/2014,28.46,10.108,44.835,38.805,76.77
7/22/2014,28.81,10.344,44.83,39.37,76.64
7/23/2014,29.08,10.158,44.87,39.57,76.99
7/24/2014,29.54,10.288,44.4,40.225,76.35
7/25/2014,28.66,10.126,44.5,39.37,75.97
7/28/2014,28.29,9.958,43.97,39.18,75.71
7/29/2014,27.94,9.924,43.885,39.325,75.44
7/30/2014,27.62,10.15,43.5785,39.45,74.78
7/31/2014,26.38,10.004,43.16,38.84,73.58
8/1/2014,26.4,10.196,42.86,38.49,73.54
8/4/2014,26.66,10.174,43.37,38.765,73.54
8/5/2014,25.82,10.022,43.08,38.395,73.34
8/6/2014,25.77,9.918,42.74,38.565,74.2
8/7/2014,25.05,9.816,43.23,38.355,73.95
8/8/2014,25.29,9.86,43.2,38.81,74.67
8/11/2014,25.5,9.954,43.2,38.935,74.36
8/12/2014,25.8,9.922,43.52,38.91,74.22
8/13/2014,25.81,9.994,44.08,38.62,74.03
8/14/2014,25.92,10.44,44.27,38.31,74.39
8/15/2014,25,10.394,44.79,38.455,73.9
8/18/2014,25.79,10.714,45.11,38.795,74.49
8/19/2014,25.96,10.71,45.33,39.06,74.88
8/20/2014,25.58,10.782,44.95,39.015,74.96
8/21/2014,25.47,10.69,45.22,38.735,75.55
8/22/2014,26.13,10.622,45.15,38.64,75.73
8/25/2014,25.85,10.462,45.17,38.985,75.69
8/26/2014,25.5,10.586,45.005,38.895,75.52
8/27/2014,25.14,10.664,44.87,38.96,75.85
8/28/2014,25.58,10.61,44.88,38.905,75.9
8/29/2014,25.62,10.7,45.43,38.905,75.5
9/2/2014,25.43,10.904,45.09,38.74,75.75
9/3/2014,25.76,10.992,44.96,38.395,76.01
9/4/2014,25.82,10.954,45.26,38.58,76.56
9/5/2014,25.81,10.946,45.91,38.975,77.51
9/8/2014,25.9,10.868,46.47,38.835,76.53
9/9/2014,25.59,10.712,46.76,38.56,76.74
9/10/2014,25.72,10.768,46.84,38.605,76.51
9/11/2014,25.53,10.69,47,38.06,76.1
9/12/2014,25.6,10.662,46.695,37.735,75.77
9/15/2014,25.42,10.59,46.24,37.46,75.81
9/16/2014,25.45,10.526,46.76,37.545,76.32
9/17/2014,25.66,10.514,46.52,37.67,76.24
9/18/2014,25.38,10.872,46.68,37.865,76.22
9/19/2014,24.95,10.666,47.52,38.035,76.84
9/22/2014,25.06,10.65,47.06,37.3,76.31
9/23/2014,24.79,10.494,46.56,36.9775,75.6
9/24/2014,24.97,10.484,47.08,37.66,77.08
9/25/2014,24.87,9.942,46.04,37.06,76.12
9/26/2014,24.85,10.06,46.41,37.585,76.49
9/29/2014,24.53,9.808,46.44,37.635,76.08
9/30/2014,24.32,9.82,46.36,37.73,76.47
10/1/2014,23.53,9.556,45.9,37.305,76.12
10/2/2014,23.97,9.6,45.76,37.225,76.23
10/3/2014,24.09,9.74,46.09,37.945,77.32
10/6/2014,24.04,9.84,46.09,37.5725,77.35
10/7/2014,23.77,9.774,45.53,37.025,77.3
10/8/2014,24.06,10.04,46.78,37.63,78.24
10/9/2014,23.84,9.988,45.85,37.24,77.86
10/10/2014,24.2,9.826,44.03,37.23,78.29
10/13/2014,24.01,9.982,43.65,36.095,77.56
10/14/2014,24.15,10.174,43.73,36.37,77.98
10/15/2014,24.32,10.156,43.22,36.19,75.2
10/16/2014,24.4,10.108,42.74,36.32,73.82
10/17/2014,24.1,10.432,43.63,36.77,74.1
10/20/2014,24.27,10.598,44.08,37.35,75.14
10/21/2014,24.48,10.8,44.88,37.18,76.02
10/22/2014,24.45,10.81,44.38,37.3,76.03
10/23/2014,24.7,10.89,45.02,37.42,76.25
10/24/2014,23.27,10.902,46.13,37.905,76.38
10/27/2014,23.99,10.986,45.91,37.985,76.59
10/28/2014,24.64,11.202,46.49,38.525,76.35
10/29/2014,24.1,11,46.62,38.27,76.39
10/30/2014,24.22,11.002,46.05,38.66,76.45
10/31/2014,24.76,11.272,46.95,37.78,76.27
11/3/2014,25.03,11.272,47.44,38.05,76.28
11/4/2014,24.98,11.466,47.57,38.355,77.26
11/5/2014,25.26,11.75,47.86,38.33,77.7
11/6/2014,25.69,11.766,48.7,38.725,77.81
11/7/2014,25.7,11.602,48.68,38.895,78.77
11/10/2014,26.06,11.598,48.89,38.825,79.44
11/11/2014,27.09,11.774,48.87,38.865,79.01
11/12/2014,27.6,11.922,48.78,38.925,79.2
11/13/2014,27.51,11.792,49.61,38.945,82.94
11/14/2014,27.3,11.586,49.58,39.06,82.96
11/17/2014,27.38,11.622,49.46,38.915,83.57
11/18/2014,27.45,11.698,48.74,38.785,83.79
11/19/2014,27.91,11.718,48.22,38.91,84.99
11/20/2014,28.64,11.734,48.7,39.1,84.58
11/21/2014,28.15,11.998,47.98,39.88,84.65
11/24/2014,28.48,12.018,47.59,40.26,85.4
11/25/2014,28.95,11.55,47.47,40.105,84.95
11/26/2014,28.25,11.518,47.75,39.85,84.98
11/28/2014,28.38,11.778,47.81,40.605,87.54
12/1/2014,28.35,11.64,48.62,40.425,86.22
12/2/2014,27.98,11.806,48.46,40.185,86.4
12/3/2014,28.51,12.184,48.08,40.235,84.94
12/4/2014,27.87,12.16,48.84,40.655,84.76
12/5/2014,27.8,12.252,48.42,41.785,84.12
12/8/2014,27.93,12.158,47.695,41.9,84.23
12/9/2014,27.41,12.12,47.59,41.515,83.56
12/10/2014,26.85,11.83,46.9,41.33,82.98
12/11/2014,27.16,11.81,47.17,41.56,83.83
12/12/2014,27.48,11.58,46.95,41.625,83.81
12/15/2014,27.78,11.33,46.67,40.445,83.94
12/16/2014,27.21,11,45.16,39.565,82.96
12/17/2014,28.18,11.25,45.74,40.2175,84.23
12/18/2014,28.61,11.67,47.52,40.015,85.94
12/19/2014,28.6,11.56,47.66,39.72,85.16
12/22/2014,29.21,11.62,47.98,40.27,86.38
12/23/2014,30.07,11.57,48.45,40.715,86.66
12/24/2014,30.31,11.65,48.14,40.635,86.43
12/26/2014,30.41,11.45,47.88,40.915,86.91
12/29/2014,31,11.48,47.45,41.19,86.64
12/30/2014,30.72,11.61,47.02,40.895,86.79
12/31/2014,30.57,11.55,46.45,41.025,85.88
1/2/2015,30.62,12.11,46.76,40.72,85.9
